1p.prs	1p.pst	3p.prs	3p.pst
æ.n.ɛ.k.s	æ.n.ɛ.k.s.t	æ.n.ɛ.k.s.ɪ.z	æ.n.ɛ.k.s.t
æ.n.ʌ.t.eɪ.t	æ.n.ʌ.t.eɪ.t.ɪ.d	æ.n.ʌ.t.eɪ.t.s	æ.n.ʌ.t.eɪ.t.ɪ.d
ʌ.n.aʊ.n.s	ʌ.n.aʊ.n.s.t	ʌ.n.aʊ.n.s.ɪ.z	ʌ.n.aʊ.n.s.t
ʌ.n.ɔɪ	ʌ.n.ɔɪ.d	ʌ.n.ɔɪ.z	ʌ.n.ɔɪ.d
p.l.ɑ.t	p.l.ɑ.t.ʌ.d	p.l.ɑ.t.s	p.l.ɑ.t.ʌ.d
p.l.aʊ	p.l.aʊ.d	p.l.aʊ.z	p.l.aʊ.d
æ.n.s.ɚ	æ.n.s.ɚ.d	æ.n.s.ɚ.z	æ.n.s.ɚ.d
p.l.ʌ.k	p.l.ʌ.k.t	p.l.ʌ.k.s	p.l.ʌ.k.t
p.l.ʌ.g	p.l.ʌ.g.d	p.l.ʌ.g.z	p.l.ʌ.g.d
æ.n.t.i	æ.n.t.ɪ.d	æ.n.t.i.z	æ.n.t.ɪ.d
p.l.ʌ.n.dʒ	p.l.ʌ.n.dʒ.d	p.l.ʌ.n.dʒ.ɪ.z	p.l.ʌ.n.dʒ.d
æ.n.t.ɪ.s.ʌ.p.eɪ.t	æ.n.t.ɪ.s.ʌ.p.eɪ.t.ʌ.d	æ.n.t.ɪ.s.ʌ.p.eɪ.t.s	æ.n.t.ɪ.s.ʌ.p.eɪ.t.ʌ.d
p.l.aɪ	p.l.aɪ.d	p.l.aɪ.z	p.l.aɪ.d
p.ɑ.k.ʌ.t	p.ɑ.k.ʌ.t.ɪ.d	p.ɑ.k.ʌ.t.s	p.ɑ.k.ʌ.t.ɪ.d
p.ɔɪ.n.t	p.ɔɪ.n.t.ɪ.d	p.ɔɪ.n.t.s	p.ɔɪ.n.t.ɪ.d
p.ɔɪ.z.ʌ.n	p.ɔɪ.z.ʌ.n.d	p.ɔɪ.z.ʌ.n.z	p.ɔɪ.z.ʌ.n.d
p.oʊ.k	p.oʊ.k.t	p.oʊ.k.s	p.oʊ.k.t
ʌ.p.ɑ.l.ʌ.dʒ.aɪ.z	ʌ.p.ɑ.l.ʌ.dʒ.aɪ.z.d	ʌ.p.ɑ.l.ʌ.dʒ.aɪ.z.ɪ.z	ʌ.p.ɑ.l.ʌ.dʒ.aɪ.z.d
p.oʊ.l.ɚ.aɪ.z	p.oʊ.l.ɚ.aɪ.z.d	p.oʊ.l.ɚ.aɪ.z.ɪ.z	p.oʊ.l.ɚ.aɪ.z.d
p.ʌ.l.i.s	p.ʌ.l.i.s.t	p.ʌ.l.i.s.ɪ.z	p.ʌ.l.i.s.t
ʌ.p.i.l	ʌ.p.i.l.d	ʌ.p.i.l.z	ʌ.p.i.l.d
ʌ.p.ɪ.ɹ	ʌ.p.ɪ.ɹ.d	ʌ.p.ɪ.ɹ.z	ʌ.p.ɪ.ɹ.d
ʌ.p.l.ɔ.d	ʌ.p.l.ɔ.d.ɪ.d	ʌ.p.l.ɔ.d.z	ʌ.p.l.ɔ.d.ɪ.d
ʌ.p.l.aɪ	ʌ.p.l.aɪ.d	ʌ.p.l.aɪ.z	ʌ.p.l.aɪ.d
ʌ.p.ɔɪ.n.t	ʌ.p.ɔɪ.n.t.ʌ.d	ʌ.p.ɔɪ.n.t.s	ʌ.p.ɔɪ.n.t.ʌ.d
p.oʊ.l	p.oʊ.l.d	p.oʊ.l.z	p.oʊ.l.d
p.ɑ.l.ʌ.n.eɪ.t	p.ɑ.l.ɪ.n.eɪ.t.ɪ.d	p.ɑ.l.ʌ.n.eɪ.t.s	p.ɑ.l.ɪ.n.eɪ.t.ɪ.d
ʌ.p.ɹ.eɪ.z	ʌ.p.ɹ.eɪ.z.d	ʌ.p.ɹ.eɪ.z.ɪ.z	ʌ.p.ɹ.eɪ.z.d
p.ʌ.l.u.t	p.ʌ.l.u.t.ʌ.d	p.ʌ.l.u.t.s	p.ʌ.l.u.t.ʌ.d
ʌ.p.ɹ.i.ʃ.i.eɪ.t	ʌ.p.ɹ.i.ʃ.i.eɪ.t.ɪ.d	ʌ.p.ɹ.i.ʃ.i.eɪ.t.s	ʌ.p.ɹ.i.ʃ.i.eɪ.t.ɪ.d
ʌ.p.ɹ.ɛ.n.t.ʌ.s	ʌ.p.ɹ.ɛ.n.t.ʌ.s.t	ʌ.p.ɹ.ɛ.n.t.ʌ.s.ɪ.z	ʌ.p.ɹ.ɛ.n.t.ʌ.s.t
ʌ.p.ɹ.aɪ.z	ʌ.p.ɹ.aɪ.z.d	ʌ.p.ɹ.aɪ.z.ɪ.z	ʌ.p.ɹ.aɪ.z.d
ʌ.p.ɹ.oʊ.tʃ	ʌ.p.ɹ.oʊ.tʃ.t	ʌ.p.ɹ.oʊ.tʃ.ɪ.z	ʌ.p.ɹ.oʊ.tʃ.t
ʌ.p.ɹ.oʊ.p.ɹ.i.ʌ.t	ʌ.p.ɹ.oʊ.p.ɹ.i.eɪ.t.ɪ.d	ʌ.p.ɹ.oʊ.p.ɹ.i.eɪ.t.s	ʌ.p.ɹ.oʊ.p.ɹ.i.eɪ.t.ɪ.d
ʌ.p.ɹ.u.v	ʌ.p.ɹ.u.v.d	ʌ.p.ɹ.u.v.z	ʌ.p.ɹ.u.v.d
ʌ.p.ɹ.ɑ.k.s.ʌ.m.ʌ.t	ʌ.p.ɹ.ɑ.k.s.ʌ.m.eɪ.t.ʌ.d	ʌ.p.ɹ.ɑ.k.s.ʌ.m.ʌ.t.s	ʌ.p.ɹ.ɑ.k.s.ʌ.m.eɪ.t.ʌ.d
p.ɑ.n.d.ɚ	p.ɑ.n.d.ɚ.d	p.ɑ.n.d.ɚ.z	p.ɑ.n.d.ɚ.d
p.ɑ.n.t.ɪ.f.ʌ.k.eɪ.t	p.ɑ.n.t.ɪ.f.ʌ.k.eɪ.t.ɪ.d	p.ɑ.n.t.ɪ.f.ʌ.k.eɪ.t.s	p.ɑ.n.t.ɪ.f.ʌ.k.eɪ.t.ɪ.d
ɑ.ɹ.b.ʌ.t.ɹ.eɪ.t	ɑ.ɹ.b.ʌ.t.ɹ.eɪ.t.ɪ.d	ɑ.ɹ.b.ɪ.t.ɹ.eɪ.t.s	ɑ.ɹ.b.ʌ.t.ɹ.eɪ.t.ɪ.d
p.u.l	p.u.l.d	p.u.l.z	p.u.l.d
ɑ.ɹ.tʃ	ɑ.ɹ.tʃ.t	ɑ.ɹ.tʃ.ʌ.z	ɑ.ɹ.tʃ.t
p.ɑ.p	p.ɑ.p.t	p.ɑ.p.s	p.ɑ.p.t
ɑ.ɹ.g.j.u	ɑ.ɹ.g.j.u.d	ɑ.ɹ.g.j.u.z	ɑ.ɹ.g.j.u.d
ɚ.aɪ.z	ɚ.oʊ.z	ɚ.aɪ.z.ɪ.z	ɚ.oʊ.z
ɑ.ɹ.m	ɑ.ɹ.m.d	ɑ.ɹ.m.z	ɑ.ɹ.m.d
p.ɔ.ɹ.t.ɹ.eɪ	p.ɔ.ɹ.t.ɹ.eɪ.d	p.ɔ.ɹ.t.ɹ.eɪ.z	p.ɔ.ɹ.t.ɹ.eɪ.d
p.oʊ.z	p.oʊ.z.d	p.oʊ.z.ʌ.z	p.oʊ.z.d
ɚ.aʊ.z	ɚ.aʊ.z.d	ɚ.aʊ.z.ɪ.z	ɚ.aʊ.z.d
p.ɑ.z.ʌ.t	p.ɑ.z.ʌ.t.ʌ.d	p.ɑ.z.ʌ.t.s	p.ɑ.z.ʌ.t.ʌ.d
p.ʌ.z.ɪ.ʃ.ʌ.n	p.ʌ.z.ɪ.ʃ.ʌ.n.d	p.ʌ.z.ɪ.ʃ.ʌ.n.z	p.ʌ.z.ɪ.ʃ.ʌ.n.d
ɚ.eɪ.n.dʒ	ɚ.eɪ.n.dʒ.d	ɚ.eɪ.n.dʒ.ɪ.z	ɚ.eɪ.n.dʒ.d
ɚ.eɪ	ɚ.eɪ.d	ɚ.eɪ.z	ɚ.eɪ.d
ɚ.ɛ.s.t	ɚ.ɛ.s.t.ʌ.d	ɚ.ɛ.s.t.s	ɚ.ɛ.s.t.ʌ.d
p.ʌ.z.ɛ.s	p.ʌ.z.ɛ.s.t	p.ʌ.z.ɛ.s.ʌ.z	p.ʌ.z.ɛ.s.t
ɚ.aɪ.v	ɚ.aɪ.v.d	ɚ.aɪ.v.z	ɚ.aɪ.v.d
p.oʊ.s.t	p.oʊ.s.t.ɪ.d	p.oʊ.s.t.s	p.oʊ.s.t.ɪ.d
p.oʊ.s.t.d.eɪ.t	p.oʊ.s.t.d.eɪ.t.ʌ.d	p.oʊ.s.t.d.eɪ.t.s	p.oʊ.s.t.d.eɪ.t.ʌ.d
ɑ.ɹ.t.ɪ.k.j.ʌ.l.eɪ.t	ɑ.ɹ.t.ɪ.k.j.ʌ.l.eɪ.t.ʌ.d	ɑ.ɹ.t.ɪ.k.j.ʌ.l.ʌ.t.s	ɑ.ɹ.t.ɪ.k.j.ʌ.l.eɪ.t.ʌ.d
p.oʊ.s.t.p.oʊ.n	p.oʊ.s.t.p.oʊ.n.d	p.oʊ.s.t.p.oʊ.n.z	p.oʊ.s.t.p.oʊ.n.d
p.ɑ.t	p.ɑ.t.ɪ.d	p.ɑ.t.s	p.ɑ.t.ɪ.d
ʌ.s.ɛ.n.d	ʌ.s.ɛ.n.d.ʌ.d	ʌ.s.ɛ.n.d.z	ʌ.s.ɛ.n.d.ʌ.d
æ.s.k	æ.s.k.t	æ.s.k.s	æ.s.k.t
p.aʊ.n.d	p.aʊ.n.d.ɪ.d	p.aʊ.n.d.z	p.aʊ.n.d.ɪ.d
p.ɔ.ɹ	p.ɔ.ɹ.d	p.ɔ.ɹ.z	p.ɔ.ɹ.d
p.aʊ.t	p.aʊ.t.ɪ.d	p.aʊ.t.s	p.aʊ.t.ɪ.d
æ.s.f.ɪ.k.s.i.eɪ.t	æ.s.f.ɪ.k.s.i.eɪ.t.ɪ.d	æ.s.f.ɪ.k.s.i.eɪ.t.s	æ.s.f.ɪ.k.s.i.eɪ.t.ɪ.d
p.aʊ.d.ɚ	p.aʊ.d.ɚ.d	p.aʊ.d.ɚ.z	p.aʊ.d.ɚ.d
æ.s.p.ɚ.eɪ.t	æ.s.p.ɚ.eɪ.t.ɪ.d	æ.s.p.ɚ.eɪ.t.s	æ.s.p.ɚ.eɪ.t.ɪ.d
ʌ.s.p.aɪ.ɹ	ʌ.s.p.aɪ.ɹ.d	ʌ.s.p.aɪ.ɚ.z	ʌ.s.p.aɪ.ɹ.d
ʌ.s.eɪ.l	ʌ.s.eɪ.l.d	ʌ.s.eɪ.l.z	ʌ.s.eɪ.l.d
p.aʊ.ɚ	p.aʊ.ɚ.d	p.aʊ.ɚ.z	p.aʊ.ɚ.d
ʌ.s.ɔ.l.t	ʌ.s.ɔ.l.t.ɪ.d	ʌ.s.ɔ.l.t.s	ʌ.s.ɔ.l.t.ɪ.d
ʌ.s.ɛ.m.b.ʌ.l	ʌ.s.ɛ.m.b.ʌ.l.d	ʌ.s.ɛ.m.b.ʌ.l.z	ʌ.s.ɛ.m.b.ʌ.l.d
ʌ.s.ɚ.t	ʌ.s.ɚ.t.ʌ.d	ʌ.s.ɚ.t.s	ʌ.s.ɚ.t.ʌ.d
ʌ.s.ɛ.s	ʌ.s.ɛ.s.t	ʌ.s.ɛ.s.ɪ.z	ʌ.s.ɛ.s.t
ʌ.s.aɪ.n	ʌ.s.aɪ.n.d	ʌ.s.aɪ.n.z	ʌ.s.aɪ.n.d
p.ɹ.æ.k.t.ɪ.s	p.ɹ.æ.k.t.ɪ.s.t	p.ɹ.æ.k.t.ɪ.s.ɪ.z	p.ɹ.æ.k.t.ɪ.s.t
ʌ.s.ɪ.s.t	ʌ.s.ɪ.s.t.ʌ.d	ʌ.s.ɪ.s.t.s	ʌ.s.ɪ.s.t.ʌ.d
p.ɹ.eɪ.z	p.ɹ.eɪ.z.d	p.ɹ.eɪ.z.ɪ.z	p.ɹ.eɪ.z.d
ʌ.s.oʊ.s.i.ʌ.t	ʌ.s.oʊ.s.i.eɪ.t.ʌ.d	ʌ.s.oʊ.s.i.ʌ.t.s	ʌ.s.oʊ.s.i.eɪ.t.ʌ.d
ʌ.s.u.m	ʌ.s.u.m.d	ʌ.s.u.m.z	ʌ.s.u.m.d
ʌ.ʃ.ʊ.ɹ	ʌ.ʃ.ʊ.ɹ.d	ʌ.ʃ.ʊ.ɹ.z	ʌ.ʃ.ʊ.ɹ.d
p.ɹ.æ.t.ʌ.l	p.ɹ.æ.t.ʌ.l.d	p.ɹ.æ.t.ʌ.l.z	p.ɹ.æ.t.ʌ.l.d
p.ɹ.eɪ	p.ɹ.eɪ.d	p.ɹ.eɪ.z	p.ɹ.eɪ.d
p.ɹ.i.tʃ	p.ɹ.i.tʃ.t	p.ɹ.i.tʃ.ɪ.z	p.ɹ.i.tʃ.t
p.ɹ.i.ɚ.eɪ.n.dʒ	p.ɹ.i.ɚ.eɪ.n.dʒ.d	p.ɹ.i.ɚ.eɪ.n.dʒ.ʌ.z	p.ɹ.i.ɚ.eɪ.n.dʒ.d
ʌ.s.t.aʊ.n.d	ʌ.s.t.aʊ.n.d.ɪ.d	ʌ.s.t.aʊ.n.d.z	ʌ.s.t.aʊ.n.d.ɪ.d
p.ɹ.ɪ.s.i.d	p.ɹ.ɪ.s.i.d.ɪ.d	p.ɹ.ɪ.s.i.d.z	p.ɹ.ɪ.s.i.d.ɪ.d
p.ɹ.ɪ.k.l.u.d	p.ɹ.ɪ.k.l.u.d.ɪ.d	p.ɹ.ɪ.k.l.u.d.z	p.ɹ.ɪ.k.l.u.d.ɪ.d
p.ɹ.ɛ.d.ʌ.k.eɪ.t	p.ɹ.ɛ.d.ʌ.k.eɪ.t.ɪ.d	p.ɹ.ɛ.d.ʌ.k.eɪ.t.s	p.ɹ.ɛ.d.ʌ.k.eɪ.t.ɪ.d
p.ɹ.ɪ.d.ɪ.k.t	p.ɹ.ɪ.d.ɪ.k.t.ɪ.d	p.ɹ.ɪ.d.ɪ.k.t.s	p.ɹ.ɪ.d.ɪ.k.t.ɪ.d
æ.t.ɹ.ʌ.f.i	æ.t.ɹ.ʌ.f.i.d	æ.t.ɹ.ʌ.f.i.z	æ.t.ɹ.ʌ.f.i.d
ʌ.t.æ.tʃ	ʌ.t.æ.tʃ.t	ʌ.t.æ.tʃ.ɪ.z	ʌ.t.æ.tʃ.t
ʌ.t.æ.k	ʌ.t.æ.k.t	ʌ.t.æ.k.s	ʌ.t.æ.k.t
ʌ.t.eɪ.n	ʌ.t.eɪ.n.d	ʌ.t.eɪ.n.z	ʌ.t.eɪ.n.d
p.ɹ.ɪ.d.ɑ.m.ʌ.n.eɪ.t	p.ɹ.ɪ.d.ɑ.m.ʌ.n.eɪ.t.ɪ.d	p.ɹ.ɪ.d.ɑ.m.ʌ.n.eɪ.t.s	p.ɹ.ɪ.d.ɑ.m.ʌ.n.eɪ.t.ɪ.d
ʌ.t.ɛ.m.p.t	ʌ.t.ɛ.m.p.t.ʌ.d	ʌ.t.ɛ.m.p.t.s	ʌ.t.ɛ.m.p.t.ʌ.d
ʌ.t.ɛ.n.d	ʌ.t.ɛ.n.d.ʌ.d	ʌ.t.ɛ.n.d.z	ʌ.t.ɛ.n.d.ʌ.d
ʌ.t.ɛ.n.j.u.eɪ.t	ʌ.t.ɛ.n.j.u.eɪ.t.ɪ.d	ʌ.t.ɛ.n.j.u.eɪ.t.s	ʌ.t.ɛ.n.j.u.eɪ.t.ɪ.d
ʌ.t.ɛ.s.t	ʌ.t.ɛ.s.t.ɪ.d	ʌ.t.ɛ.s.t.s	ʌ.t.ɛ.s.t.ɪ.d
p.ɹ.ʌ.f.ɚ	p.ɹ.ʌ.f.ɚ.d	p.ɹ.ʌ.f.ɚ.z	p.ɹ.ʌ.f.ɚ.d
ʌ.t.ɹ.æ.k.t	ʌ.t.ɹ.æ.k.t.ʌ.d	ʌ.t.ɹ.æ.k.t.s	ʌ.t.ɹ.æ.k.t.ʌ.d
p.ɹ.ɛ.dʒ.ʌ.d.ɪ.s	p.ɹ.ɛ.dʒ.ʌ.d.ʌ.s.t	p.ɹ.ɛ.dʒ.ʌ.d.ɪ.s.ɪ.z	p.ɹ.ɛ.dʒ.ʌ.d.ʌ.s.t
ɑ.k.ʃ.ʌ.n	ɔ.k.ʃ.ʌ.n.d	ɑ.k.ʃ.ʌ.n.z	ɔ.k.ʃ.ʌ.n.d
ɔ.d.ɪ.t	ɔ.d.ɪ.t.ɪ.d	ɑ.d.ʌ.t.s	ɔ.d.ɪ.t.ɪ.d
ɑ.d.ɪ.ʃ.ʌ.n	ɔ.d.ɪ.ʃ.ʌ.n.d	ɔ.d.ɪ.ʃ.ʌ.n.z	ɔ.d.ɪ.ʃ.ʌ.n.d
p.ɹ.ɛ.m.ɪ.ɹ	p.ɹ.ɛ.m.ɪ.ɹ.d	p.ɹ.ɛ.m.ɪ.ɹ.z	p.ɹ.ɛ.m.ɪ.ɹ.d
p.ɹ.ɛ.m.ɪ.s	p.ɹ.ɛ.m.ʌ.s.t	p.ɹ.ɛ.m.ʌ.s.ʌ.z	p.ɹ.ɛ.m.ʌ.s.t
p.ɹ.i.ɑ.k.j.ʌ.p.aɪ	p.ɹ.i.ɑ.k.j.ʌ.p.aɪ.d	p.ɹ.i.ɑ.k.j.ʌ.p.aɪ.z	p.ɹ.i.ɑ.k.j.ʌ.p.aɪ.d
p.ɹ.i.p.ɛ.ɹ	p.ɹ.i.p.ɛ.ɹ.d	p.ɹ.i.p.ɛ.ɹ.z	p.ɹ.i.p.ɛ.ɹ.d
p.ɹ.ɛ.s.ɪ.dʒ	p.ɹ.ɛ.s.ɪ.dʒ.d	p.ɹ.ɛ.s.ɪ.dʒ.ɪ.z	p.ɹ.ɛ.s.ɪ.dʒ.d
ɔ.θ.ɚ.aɪ.z	ɔ.θ.ɚ.aɪ.z.d	ɔ.θ.ɚ.aɪ.z.ɪ.z	ɔ.θ.ɚ.aɪ.z.d
p.ɹ.ʌ.s.k.ɹ.aɪ.b	p.ɹ.i.s.k.ɹ.aɪ.b.d	p.ɹ.i.s.k.ɹ.aɪ.b.z	p.ɹ.i.s.k.ɹ.aɪ.b.d
p.ɹ.ɛ.z.ʌ.n.t	p.ɹ.i.z.ɛ.n.t.ʌ.d	p.ɹ.ɛ.z.ʌ.n.t.s	p.ɹ.i.z.ɛ.n.t.ʌ.d
ɔ.t.ʌ.g.ɹ.æ.f	ɔ.t.ʌ.g.ɹ.æ.f.t	ɔ.t.ʌ.g.ɹ.æ.f.s	ɔ.t.ʌ.g.ɹ.æ.f.t
ɔ.t.ʌ.m.eɪ.t	ɔ.t.ʌ.m.eɪ.t.ɪ.d	ɔ.t.ʌ.m.eɪ.t.s	ɔ.t.ʌ.m.eɪ.t.ɪ.d
p.ɹ.ʌ.z.ɚ.v	p.ɹ.ʌ.z.ɚ.v.d	p.ɹ.ʌ.z.ɚ.v.z	p.ɹ.ʌ.z.ɚ.v.d
p.ɹ.ɪ.z.aɪ.d	p.ɹ.ɪ.z.aɪ.d.ɪ.d	p.ɹ.ɪ.z.aɪ.d.z	p.ɹ.ɪ.z.aɪ.d.ɪ.d
p.ɹ.ɛ.s	p.ɹ.ɛ.s.t	p.ɹ.ɛ.s.ʌ.z	p.ɹ.ɛ.s.t
æ.v.ɚ.ɪ.dʒ	æ.v.ɹ.ɪ.dʒ.d	æ.v.ɹ.ɪ.dʒ.ɪ.z	æ.v.ɹ.ɪ.dʒ.d
p.ɹ.ɛ.ʃ.ɚ	p.ɹ.ɛ.ʃ.ɚ.d	p.ɹ.ɛ.ʃ.ɚ.z	p.ɹ.ɛ.ʃ.ɚ.d
ʌ.v.ɚ.t	ʌ.v.ɚ.t.ʌ.d	ʌ.v.ɚ.t.s	ʌ.v.ɚ.t.ʌ.d
p.ɹ.ɛ.ʃ.ɚ.aɪ.z	p.ɹ.ɛ.ʃ.ɚ.aɪ.z.d	p.ɹ.ɛ.ʃ.ɚ.aɪ.z.ɪ.z	p.ɹ.ɛ.ʃ.ɚ.aɪ.z.d
ʌ.v.ɔɪ.d	ʌ.v.ɔɪ.d.ɪ.d	ʌ.v.ɔɪ.d.z	ʌ.v.ɔɪ.d.ɪ.d
p.ɹ.ɪ.z.u.m	p.ɹ.ʌ.z.u.m.d	p.ɹ.ʌ.z.u.m.z	p.ɹ.ʌ.z.u.m.d
ʌ.w.eɪ.t	ʌ.w.eɪ.t.ɪ.d	ʌ.w.eɪ.t.s	ʌ.w.eɪ.t.ɪ.d
ʌ.w.eɪ.k.ʌ.n	ʌ.w.eɪ.k.ʌ.n.d	ʌ.w.eɪ.k.ʌ.n.z	ʌ.w.eɪ.k.ʌ.n.d
p.ɹ.i.t.ɛ.n.d	p.ɹ.i.t.ɛ.n.d.ʌ.d	p.ɹ.i.t.ɛ.n.d.z	p.ɹ.i.t.ɛ.n.d.ʌ.d
ʌ.w.ɔ.ɹ.d	ʌ.w.ɔ.ɹ.d.ɪ.d	ʌ.w.ɔ.ɹ.d.z	ʌ.w.ɔ.ɹ.d.ɪ.d
p.ɹ.ɪ.v.eɪ.l	p.ɹ.ɪ.v.eɪ.l.d	p.ɹ.ɪ.v.eɪ.l.z	p.ɹ.ɪ.v.eɪ.l.d
æ.k.s	æ.k.s.t	æ.k.s.ɪ.z	æ.k.s.t
p.ɹ.ʌ.v.ɛ.ɹ.ʌ.k.eɪ.t	p.ɹ.ʌ.v.ɛ.ɹ.ʌ.k.eɪ.t.ʌ.d	p.ɹ.ʌ.v.ɛ.ɹ.ʌ.k.eɪ.t.s	p.ɹ.ʌ.v.ɛ.ɹ.ʌ.k.eɪ.t.ʌ.d
p.ɹ.ɪ.v.ɛ.n.t	p.ɹ.ɪ.v.ɛ.n.t.ɪ.d	p.ɹ.ɪ.v.ɛ.n.t.s	p.ɹ.ɪ.v.ɛ.n.t.ɪ.d
p.ɹ.i.v.j.u	p.ɹ.i.v.j.u.d	p.ɹ.i.v.j.u.z	p.ɹ.i.v.j.u.d
p.ɹ.eɪ	p.ɹ.eɪ.d	p.ɹ.eɪ.z	p.ɹ.eɪ.d
p.ɹ.aɪ.s	p.ɹ.aɪ.s.t	p.ɹ.aɪ.s.ʌ.z	p.ɹ.aɪ.s.t
p.ɹ.ɪ.k	p.ɹ.ɪ.k.t	p.ɹ.ɪ.k.s	p.ɹ.ɪ.k.t
b.æ.k	b.æ.k.t	b.æ.k.s	b.æ.k.t
b.æ.k.d.eɪ.t	b.æ.k.d.eɪ.t.ɪ.d	b.æ.k.d.eɪ.t.s	b.æ.k.d.eɪ.t.ɪ.d
p.ɹ.aɪ.m	p.ɹ.aɪ.m.d	p.ɹ.aɪ.m.z	p.ɹ.aɪ.m.d
b.æ.k.f.aɪ.ɹ	b.æ.k.f.aɪ.ɚ.d	b.æ.k.f.aɪ.ɚ.z	b.æ.k.f.aɪ.ɚ.d
b.æ.k.t.ɹ.æ.k	b.æ.k.t.ɹ.æ.k.t	b.æ.k.t.ɹ.æ.k.s	b.æ.k.t.ɹ.æ.k.t
p.ɹ.ɪ.n.t	p.ɹ.ɪ.n.t.ʌ.d	p.ɹ.ɪ.n.t.s	p.ɹ.ɪ.n.t.ʌ.d
b.æ.dʒ.ɚ	b.æ.dʒ.ɚ.d	b.æ.dʒ.ɚ.z	b.æ.dʒ.ɚ.d
b.æ.f.ʌ.l	b.æ.f.ʌ.l.d	b.æ.f.ʌ.l.z	b.æ.f.ʌ.l.d
b.æ.g	b.æ.g.d	b.æ.g.z	b.æ.g.d
b.eɪ.l	b.eɪ.l.d	b.eɪ.l.z	b.eɪ.l.d
p.ɹ.aɪ.z	p.ɹ.aɪ.z.d	p.ɹ.aɪ.z.ʌ.z	p.ɹ.aɪ.z.d
p.ɹ.aɪ.z	p.ɹ.aɪ.z.d	p.ɹ.aɪ.z.ʌ.z	p.ɹ.aɪ.z.d
b.eɪ.t	b.eɪ.t.ɪ.d	b.eɪ.t.s	b.eɪ.t.ɪ.d
b.eɪ.k	b.eɪ.k.t	b.eɪ.k.s	b.eɪ.k.t
b.æ.l.ʌ.n.s	b.æ.l.ʌ.n.s.t	b.æ.l.ʌ.n.s.ɪ.z	b.æ.l.ʌ.n.s.t
p.ɹ.oʊ.b	p.ɹ.oʊ.b.d	p.ɹ.oʊ.b.z	p.ɹ.oʊ.b.d
p.ɹ.ʌ.s.i.d	p.ɹ.ʌ.s.i.d.ʌ.d	p.ɹ.ʌ.s.i.d.z	p.ɹ.ʌ.s.i.d.ʌ.d
b.ɔ.k	b.ɔ.k.t	b.ɔ.k.s	b.ɔ.k.t
p.ɹ.ɑ.s.ɛ.s	p.ɹ.ɑ.s.ɛ.s.t	p.ɹ.ɑ.s.ɛ.s.ʌ.z	p.ɹ.ɑ.s.ɛ.s.t
p.ɹ.ɑ.s.ɛ.s	p.ɹ.ɑ.s.ɛ.s.t	p.ɹ.ɑ.s.ɛ.s.ʌ.z	p.ɹ.ɑ.s.ɛ.s.t
p.ɹ.oʊ.k.l.eɪ.m	p.ɹ.oʊ.k.l.eɪ.m.d	p.ɹ.oʊ.k.l.eɪ.m.z	p.ɹ.oʊ.k.l.eɪ.m.d
p.ɹ.ʌ.k.ɹ.æ.s.t.ʌ.n.eɪ.t	p.ɹ.ʌ.k.ɹ.æ.s.t.ʌ.n.eɪ.t.ʌ.d	p.ɹ.ʌ.k.ɹ.æ.s.t.ʌ.n.eɪ.t.s	p.ɹ.ʌ.k.ɹ.æ.s.t.ʌ.n.eɪ.t.ʌ.d
b.ʌ.l.u.n	b.ʌ.l.u.n.d	b.ʌ.l.u.n.z	b.ʌ.l.u.n.d
p.ɹ.oʊ.k.ɹ.i.eɪ.t	p.ɹ.oʊ.k.ɹ.i.eɪ.t.ʌ.d	p.ɹ.oʊ.k.ɹ.i.eɪ.t.s	p.ɹ.oʊ.k.ɹ.i.eɪ.t.ʌ.d
p.ɹ.ɑ.d	p.ɹ.ɑ.d.ɪ.d	p.ɹ.ɑ.d.z	p.ɹ.ɑ.d.ɪ.d
p.ɹ.ʌ.d.u.s	p.ɹ.ʌ.d.u.s.t	p.ɹ.ʌ.d.u.s.ʌ.z	p.ɹ.ʌ.d.u.s.t
b.æ.n	b.æ.n.d	b.æ.n.z	b.æ.n.d
b.æ.n.d	b.æ.n.d.ɪ.d	b.æ.n.d.z	b.æ.n.d.ɪ.d
b.æ.n.d.ɪ.dʒ	b.æ.n.d.ʌ.dʒ.d	b.æ.n.d.ʌ.dʒ.ʌ.z	b.æ.n.d.ʌ.dʒ.d
p.ɹ.ʌ.f.ɛ.s	p.ɹ.ʌ.f.ɛ.s.t	p.ɹ.ʌ.f.ɛ.s.ɪ.z	p.ɹ.ʌ.f.ɛ.s.t
p.ɹ.oʊ.f.aɪ.l	p.ɹ.oʊ.f.aɪ.l.d	p.ɹ.oʊ.f.aɪ.l.z	p.ɹ.oʊ.f.aɪ.l.d
p.ɹ.ɑ.f.ʌ.t	p.ɹ.ɑ.f.ʌ.t.ʌ.d	p.ɹ.ɑ.f.ɪ.t.s	p.ɹ.ɑ.f.ʌ.t.ʌ.d
b.æ.ŋ	b.æ.ŋ.d	b.æ.ŋ.z	b.æ.ŋ.d
b.æ.ŋ.k	b.æ.ŋ.k.t	b.æ.ŋ.k.s	b.æ.ŋ.k.t
